sample_barcode	patient_barcode	project_id	project_code	proliferation_score	immune_inflammatory_score	interferon_gamma_score	cytotoxic_t_cell_score	stromal_score	epithelial_score	EMT_score	hypoxia_score	cell_cycle_score	DNA_repair_score	angiogenesis_score	lineage_or_tissue_PC1	lineage_or_tissue_PC2	source	notes
TCGA-05-4384-01A	TCGA-05-4384	TCGA-LUAD	LUAD	-0.824581414376286	-0.201720631444181	-0.293016318764436	-0.178549481769088	-0.272784130088816	0.072919106909395	-0.288360151792794	-0.276743153142746	-0.834186882851052	-0.618042585437751	0.147618027810413	3.4001040825013	0.347462523960187	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4389-01A	TCGA-05-4389	TCGA-LUAD	LUAD	-0.0586574867887143	0.349215817327401	0.548849715758233	0.404444447040093	-0.37548188148188	0.0371472184533289	-0.408666144866806	-0.158080051994032	-0.0795250624132459	-0.43632188512687	-0.334865608885752	-0.384262855309259	-0.608039340010131	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4390-01A	TCGA-05-4390	TCGA-LUAD	LUAD	0.374663301957932	-0.208024509973493	-0.413558009831356	-0.220717030860134	-0.0109397877314447	0.28587535937735	-0.342096090029977	0.912519075254765	0.394530868807482	0.0326104817161946	-0.251129911165426	-1.57634706419635	1.69499361288972	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4395-01A	TCGA-05-4395	TCGA-LUAD	LUAD	-0.0978811645700588	-0.0469602549771125	0.00689871200846017	0.285953898849544	-0.358413017062024	0.763291428061852	0.276166322271263	1.01604317611204	-0.0715858498667783	-0.239962280696235	-0.270074175173062	-0.826449776001159	0.0464462837266234	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4396-01A	TCGA-05-4396	TCGA-LUAD	LUAD	-0.657075782678778	-0.218214167220973	-0.22428921810285	-0.247647088178337	-0.270452591021121	0.245458203279355	-0.457761636277098	-0.106673284808449	-0.660788995077341	-0.338300032421735	0.0221025494653834	2.45592674980484	0.880151901150967	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4397-01A	TCGA-05-4397	TCGA-LUAD	LUAD	1.29354623942428	-0.101389319088026	0.148718564630893	-0.158454088248452	-0.378040706322635	-0.570397541897557	-0.170082958699787	0.166321684411591	1.50356373036339	0.282012769503831	-0.404186022934701	-4.34586877481534	1.36374654768753	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4398-01A	TCGA-05-4398	TCGA-LUAD	LUAD	-0.0053241669313336	0.129302676515083	0.414609549417322	-0.0620805918555782	-0.0830748122259758	0.0153803615927147	-0.0698270177000668	0.974917604903401	0.0451652291702386	-0.00517560647541556	0.155504365247947	-0.978106916895244	-0.868436571608944	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4402-01A	TCGA-05-4402	TCGA-LUAD	LUAD	-0.347695153420476	-0.140415618474136	0.0588645873314074	-0.164167045739711	-0.072995935607559	0.554190431672773	-0.304142419388324	1.08254562774279	-0.332343484696581	-0.493298257315622	-0.0821903326704212	0.571348560960431	0.0191870435160189	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4403-01A	TCGA-05-4403	TCGA-LUAD	LUAD	-0.669821628502483	-0.135924502978754	0.16989412265949	-0.135345572212961	-0.1772164894455	1.34723105656945	-0.327009115801	-0.0188300666841885	-0.682241910560861	-0.79979631868227	-0.170367981220325	1.92408926477153	0.492211957466602	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4405-01A	TCGA-05-4405	TCGA-LUAD	LUAD	-0.713317977717773	-0.188704148945484	-0.264573554602966	-0.19858757090908	0.435702005541747	-0.072561969741656	-0.0925275284946289	-0.4344812227345	-0.706605798522975	-0.391540619860297	-0.0780917716579289	2.69289166385818	0.124726673968376	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4410-01A	TCGA-05-4410	TCGA-LUAD	LUAD	-0.55647218688172	0.371318042030469	1.19616745549484	0.203492108554479	-0.302980146451996	-0.0333764318880047	-0.415075963000344	-0.351869384397972	-0.534461662942414	-0.171153302210424	-0.310704930621951	0.448924225360527	-1.89940396246259	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4415-01A	TCGA-05-4415	TCGA-LUAD	LUAD	0.594900262829859	0.145651090360105	0.287228661261469	0.250750876568287	-0.366340083098107	1.43679800250167	-0.157797982177569	2.40875131792568	0.758774694735689	0.880685112309452	-0.404536305330928	-5.27581671272123	0.146504808352411	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4417-01A	TCGA-05-4417	TCGA-LUAD	LUAD	-0.504007717758788	0.261257935338456	0.212305883565061	0.187900323343251	0.91058864241252	-0.0799693814451022	0.124155992291618	-0.287824448148422	-0.498435011904515	-0.544295901726599	0.513008197128511	2.07874563672104	-2.45003619127601	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4418-01A	TCGA-05-4418	TCGA-LUAD	LUAD	-0.136104310407987	0.196503785113434	0.544098619303009	0.178298731894027	-0.197082465132291	0.682660556777669	-0.294749386542574	2.19019932929864	-0.115559423814015	-0.397006322928448	-0.359074609688979	-1.74822611991773	-1.09425177487147	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4420-01A	TCGA-05-4420	TCGA-LUAD	LUAD	0.104236555455589	-0.233797761978196	-0.482965797632065	-0.191943202300213	-0.193996274406922	0.638897883859792	-0.361165501853259	-0.0191067509967585	0.355627593878236	0.0254682654281746	0.428338630063351	-0.562192463948444	1.68195857404277	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4422-01A	TCGA-05-4422	TCGA-LUAD	LUAD	-0.354616217777009	0.255674639477112	0.644712762432649	0.184716456697492	-0.42492152857252	-0.0102124897002321	-0.473417176604747	-0.236623851252825	-0.405138400481141	-0.0957641554506636	-0.291208708116648	0.490795004113939	-0.918764484714791	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4424-01A	TCGA-05-4424	TCGA-LUAD	LUAD	0.0330834883488228	-0.0465645819503745	0.0303462439906659	-0.135178775514318	-0.0906511255677517	0.565583904484224	-0.20328609235759	-0.376610543185429	0.0469969831996864	-0.132723748476844	0.122109224099359	0.288809205534499	0.435289384280355	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4425-01A	TCGA-05-4425	TCGA-LUAD	LUAD	-0.214607289467252	0.292524661728839	0.489305220227396	0.0900091347703765	0.0246207591029025	0.0504363393039039	-0.161305321490259	0.424829606197548	-0.26971023454182	-0.147132641319001	-0.295945323307382	0.0615463170395976	-1.38552965931666	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4426-01A	TCGA-05-4426	TCGA-LUAD	LUAD	-0.489407463675564	-0.220190833385522	-0.192439386528964	-0.230426375254085	-0.285781337372389	-0.0883391835160233	-0.13352424195891	2.21981921503021	-0.517924023211073	-0.298572745897551	0.0654233025393551	0.88121877419068	-0.312507384404046	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4427-01A	TCGA-05-4427	TCGA-LUAD	LUAD	0.0870447936979883	-0.0671516757850895	0.21279513586997	-0.0643088005733918	-0.11077022416513	0.131261783708903	-0.316392968103637	0.119592666479314	0.104720345273086	0.291892231662928	0.904466313283354	-0.442880399368301	-0.351432421134436	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4430-01A	TCGA-05-4430	TCGA-LUAD	LUAD	-0.419636607670625	-0.0154300075685218	0.0475278885508036	-0.00397687483416864	0.518270478854978	0.591003351498598	0.00780585239188475	-0.0496700229271122	-0.428790599460893	-0.60738933281984	0.555149269517686	1.88322635858265	-1.04580403362481	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4432-01A	TCGA-05-4432	TCGA-LUAD	LUAD	-0.226366820350882	0.0507016009808824	0.184719144903789	0.0617331865958312	-0.165390795230198	0.0619554038318082	-0.317729096311964	-0.012560767379975	-0.133825850809521	-0.330368085977841	0.0185352696954313	0.321113252839014	-0.140467813124329	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4433-01A	TCGA-05-4433	TCGA-LUAD	LUAD	-0.359349414672751	0.0252998638289333	0.308843357332493	-0.0392638325399488	-0.407376168914122	0.628311571688403	-0.360600210900336	-0.335763093511359	-0.375029756203435	-0.48655185267999	-0.148040912554535	1.02559863187274	0.179730522705635	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-4434-01A	TCGA-05-4434	TCGA-LUAD	LUAD	0.0529188498771059	0.315578321447602	0.979471921026498	0.0907787561483056	-0.0885775825376434	0.53819131032189	0.206574601845053	0.182046048973569	0.0507857056809781	-0.0087563287726732	0.0463370969166495	-1.25146910565833	-1.88783374673136	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-5420-01A	TCGA-05-5420	TCGA-LUAD	LUAD	-0.0396434859790481	1.60696999997977	3.20674084473296	0.829042045390518	-0.132825244556345	-0.296219430002936	-0.252807571252989	0.296935153293676	-0.0733446228894132	-0.181370030689126	-0.285512438579238	-3.08260659273231	-6.95193540503509	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-5423-01A	TCGA-05-5423	TCGA-LUAD	LUAD	-0.614754366343177	-0.0207817331494923	0.721776970472598	-0.0545953982679547	-0.321593142215456	-0.224813428708287	-0.348823311346597	-0.0261805674941348	-0.640394379647829	-0.553282980341085	-0.354082528926175	1.62195252028788	-1.22972152596926	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-5425-01A	TCGA-05-5425	TCGA-LUAD	LUAD	0.23889446329974	0.719183193717536	1.24459405994795	0.571763472422401	-0.215951455683021	0.354881604563681	-0.327231972198964	-0.117893853094579	0.290881199849816	-0.314602692168321	-0.199969471759836	-1.99391228372557	-2.02171044841634	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-5428-01A	TCGA-05-5428	TCGA-LUAD	LUAD	0.082344157453969	-0.144927875510415	-0.00636573567656601	-0.188263148353684	-0.24104133655203	0.136215892121771	-0.398465958467078	0.597268477504639	0.16575950334916	-0.246169051204617	-0.257994014480495	-0.80183754748705	1.10354616830259	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
TCGA-05-5429-01A	TCGA-05-5429	TCGA-LUAD	LUAD	-0.138953725557105	-0.277907947576533	-0.34083001353421	-0.27351917777802	0.00298932753662019	1.74959297113831	-0.358422042791496	1.29490416334145	-0.10505873066097	-0.308381775340293	-0.352106292435327	-0.294531651708665	2.00728987258522	EBPlusPlusAdjustPANCAN_IlluminaHiSeq_RNASeqV2.geneExp.tsv	source_status=local;data_type=pancanatlas_ebplusplus_adjusted_rnaseqv2;normalization=as_provided_gene_level_z_scoring_for_pathway_scores;tumor_samples_include_metastatic_sample_type_06_when_matched_to_mutation_layer;pathway_scores_are_mean_z_scores_from_configured_gene_sets
